108,40-44,JUNIOR,9,0
108,45-49,JUNIOR,1,0
108,45-49,JUNIOR,2,1
108,45-49,JUNIOR,3,0
108,45-49,JUNIOR,4,1
108,45-49,JUNIOR,5,0
108,45-49,JUNIOR,6,0
108,45-49,JUNIOR,7,0
108,45-49,JUNIOR,8,0
108,45-49,JUNIOR,9,0
108,ABOVE50,JUNIOR,1,0
108,ABOVE50,JUNIOR,2,0
108,ABOVE50,JUNIOR,3,0
108,ABOVE50,JUNIOR,4,0
108,ABOVE50,JUNIOR,5,0
108,ABOVE50,JUNIOR,6,0
108,ABOVE50,JUNIOR,7,0
108,ABOVE50,JUNIOR,8,0
108,ABOVE50,JUNIOR,9,0
108,BELOW15,ELEMENTARY,1,1
108,BELOW15,ELEMENTARY,2,0
108,BELOW15,ELEMENTARY,3,0
108,BELOW15,ELEMENTARY,4,0
108,BELOW15,ELEMENTARY,5,0
108,BELOW15,ELEMENTARY,6,0
108,BELOW15,ELEMENTARY,7,0
108,BELOW15,ELEMENTARY,8,0
108,BELOW15,ELEMENTARY,9,0
108,15-19,ELEMENTARY,1,3
108,15-19,ELEMENTARY,2,0
108,15-19,ELEMENTARY,3,0
108,15-19,ELEMENTARY,4,0
108,15-19,ELEMENTARY,5,0
108,15-19,ELEMENTARY,6,0
108,15-19,ELEMENTARY,7,0
108,15-19,ELEMENTARY,8,0
108,15-19,ELEMENTARY,9,0
108,20-24,ELEMENTARY,1,4
108,20-24,ELEMENTARY,2,3
108,20-24,ELEMENTARY,3,0
108,20-24,ELEMENTARY,4,0
108,20-24,ELEMENTARY,5,0
108,20-24,ELEMENTARY,6,0
108,20-24,ELEMENTARY,7,0
108,20-24,ELEMENTARY,8,0
108,20-24,ELEMENTARY,9,0
108,25-29,ELEMENTARY,1,1
108,25-29,ELEMENTARY,2,3
108,25-29,ELEMENTARY,3,0
108,25-29,ELEMENTARY,4,0
108,25-29,ELEMENTARY,5,0
108,25-29,ELEMENTARY,6,0
108,25-29,ELEMENTARY,7,0
108,25-29,ELEMENTARY,8,0
108,25-29,ELEMENTARY,9,0
108,30-34,ELEMENTARY,1,10
108,30-34,ELEMENTARY,2,13
108,30-34,ELEMENTARY,3,4
108,30-34,ELEMENTARY,4,1
108,30-34,ELEMENTARY,5,1
108,30-34,ELEMENTARY,6,1
108,30-34,ELEMENTARY,7,0
108,30-34,ELEMENTARY,8,0
108,30-34,ELEMENTARY,9,0
108,35-39,ELEMENTARY,1,3
108,35-39,ELEMENTARY,2,9
108,35-39,ELEMENTARY,3,10
108,35-39,ELEMENTARY,4,2
108,35-39,ELEMENTARY,5,1
108,35-39,ELEMENTARY,6,0
108,35-39,ELEMENTARY,7,0
108,35-39,ELEMENTARY,8,0
